         481573117 function calls (477158168 primitive calls) in 1291.467 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:369(nticks)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_categoryorder.py:4(CategoryorderValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:393(separatethousands)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:924(hiddenlabelssrc)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:436(linewidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:192(color)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:472(showline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_mapbox.py:46(bearing)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_angularaxis.py:236(ticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:472(showline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\xlrd\sheet.py:2224(Cell)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\radialaxis\_tickfont.py:97(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_geo.py:902(showland)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:534(linecolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_constraintoward.py:4(ConstraintowardValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:141(categoryarraysrc)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_grid.py:226(xside)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_colorscale.py:4(ColorscaleValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:498(showtickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:2093(violingap)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:1008(ticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_categoryorder.py:4(CategoryorderValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_dx.py:4(DxValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:458(showline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_titlefont.py:4(TitlefontValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_angularaxis.py:242(visible)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:236(hoverformat)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:622(separatethousands)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_domain.py:31(row)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:946(tickangle)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\shape\line\_dash.py:4(DashValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeslider.py:84(bgcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\zaxis\_categoryarray.py:4(CategoryarrayValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeselector.py:343(xanchor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeselector\button\_label.py:4(LabelValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1312(tick0)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\mapbox\_center.py:4(CenterValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:259(constrain)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_grid.py:243(xside)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_geo.py:963(showsubunits)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:932(tickformatstops)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:602(rangemode)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1676(tickvals)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:790(tickcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:1097(tickformat)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:662(showbackground)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\_cmax.py:4(CmaxValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:813(showticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:1477(zeroline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:688(position)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_geo.py:641(oceancolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:32(backgroundcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_linewidth.py:4(LinewidthValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\titlefont\_color.py:4(ColorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\_showticklabels.py:4(ShowticklabelsValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1619(ticktext)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1221(tickcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:310(domain)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:740(rangemode)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:160(categoryorder)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:1153(tickvalssrc)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\legend\_font.py:109(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:576(separatethousands)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\util\ssl_.py:199(resolve_ssl_version)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:504(mirror)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:242(layer)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:614(showexponent)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:608(separatethousands)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_margin.py:67(pad)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_color.py:4(ColorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1507(ticklen)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:215(color)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:681(showtickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\gradient\_colorsrc.py:4(ColorsrcValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:773(ticklen)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:458(showline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_tickcolor.py:4(TickcolorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:193(gridwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\titlefont\_color.py:4(ColorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:1483(zerolinecolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:392(layer)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:578(range)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_scene.py:418(hovermode)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\radialaxis\_tickorientation.py:4(TickorientationValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\_aspectratio.py:4(AspectratioValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:713(showline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_angularaxis.py:215(tickorientation)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:134(categoryarray)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1712(zeroline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_width.py:4(WidthValidator)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\numpy\core\fromnumeric.py:2651(ndim)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_violingap.py:4(ViolingapValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:904(hiddenlabels)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_domain.py:53(x)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:779(tickmode)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:213(hoverformat)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1702(tickwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_ternary.py:4(TernaryValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_radialaxis.py:99(showline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeselector.py:255(font)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:1371(titlefont)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\_tickvals.py:4(TickvalsValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:187(gridcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:1358(plot_bgcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:662(showbackground)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:850(ticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1469(tickformat)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:819(spikecolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:1226(ticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:590(separatethousands)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:887(ticktext)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\geo\projection\_rotation.py:29(lon)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_tick0.py:4(Tick0Validator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_hoverformat.py:4(HoverformatValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_hoverinfo.py:4(HoverinfoValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:491(linewidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\hoverlabel\_bgcolorsrc.py:4(BgcolorsrcValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\_rangeselector.py:300(visible)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:871(ticktext)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\xml\etree\ElementTree.py:1286(_IterParseIterator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_yaxis.py:4(YAxisValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_titlefont.py:109(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\angularaxis\_tickfont.py:66(family)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:1371(titlefont)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:292(exponentformat)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:720(showticksuffix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:347(min)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:768(showticklabels)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1271(spikethickness)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\_sector.py:4(SectorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_yanchor.py:4(YanchorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:259(exponentformat)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\xlrd\formatting.py:152(EqNeAttrs)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_radialaxis.py:277(visible)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeselector\button\_count.py:4(CountValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_showspikes.py:4(ShowspikesValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_showexponent.py:4(ShowexponentValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:764(scaleanchor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:903(tickformat)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:465(boxgroupgap)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_geo.py:882(showlakes)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:1032(ticks)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:254(dtick)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:913(tickvals)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_ticktext.py:4(TicktextValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:1344(tickwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:928(tickvals)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\adapters.py:357(add_headers)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:954(tickwidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1197(tickangle)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:32(backgroundcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_violingroupgap.py:4(ViolingroupgapValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1661(tickvals)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:121(categoryarray)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:459(boxgap)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_xpad.py:4(XpadValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:530(nticks)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_layer.py:4(LayerValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\ssl.py:586(context)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_angularaxis.py:93(showline)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\tickfont\_color.py:4(ColorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_xaxis.py:317(gridcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:484(linewidth)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:310(domain)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:139(color)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:1071(showtickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_aaxis.py:492(showticklabels)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\_layout.py:1879(sliders)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:78(calendar)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_xaxis.py:127(categoryarraysrc)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:1284(visible)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\_showticksuffix.py:4(ShowticksuffixValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\xaxis\rangeselector\_font.py:109(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_nticks.py:4(NticksValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\polar\radialaxis\_rangemode.py:4(RangemodeValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_domain.py:47(row)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_geo.py:908(showocean)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_scope.py:4(ScopeValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\zaxis\_titlefont.py:66(family)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:699(showtickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_showtickprefix.py:4(ShowtickprefixValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_angularaxis.py:1135(type)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_geo.py:868(showlakes)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\camera\_eye.py:27(y)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:134(gridcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_zaxis.py:792(showtickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\_hoverlabel.py:4(HoverlabelValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\radialaxis\_titlefont.py:91(family)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_grid.py:95(roworder)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\zaxis\_titlefont.py:97(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:1029(tickfont)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:970(tickcolor)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:710(range)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_caxis.py:363(min)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1348(tickformat)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:707(showgrid)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\scene\_yaxis.py:628(showaxeslabels)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_spikesides.py:4(SpikesidesValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_visible.py:4(VisibleValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_font.py:109(size)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:478(showticklabels)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\polar\_radialaxis.py:253(dtick)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\titlefont\_family.py:4(FamilyValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_color.py:4(ColorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_nticks.py:4(NticksValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\xaxis\_tickprefix.py:4(TickprefixValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\geo\_lataxis.py:168(tick0)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_tickcolor.py:4(TickcolorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\_linecolor.py:4(LinecolorValidator)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\ternary\_baxis.py:806(tickprefix)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\graph_objs\layout\_yaxis.py:1017(spikecolor)
